matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY
8973,3.16.4,4,Steve Smith,271,TRUE,Usman Khawaja,948,Moeen Ali,1735,TRUE,OFF_SPIN,23.926,,0,0,0,,-0.366,3.691,-0.177,0.659
8973,3.16.5,5,Steve Smith,271,TRUE,Usman Khawaja,948,Moeen Ali,1735,TRUE,OFF_SPIN,23.839,,1,1,1,,-0.25,5.432,0.307,0.631
8973,3.17.1,1,Steve Smith,271,TRUE,Usman Khawaja,948,Chris Woakes,967,TRUE,FAST_SEAM,36.656,,0,0,0,,-0.373,8.544,-0.319,0.911
8973,3.17.2,2,Steve Smith,271,TRUE,Usman Khawaja,948,Chris Woakes,967,TRUE,FAST_SEAM,36.215,,1,1,1,,-0.319,7.493,0.042,0.903
8973,3.18.1,1,Steve Smith,271,TRUE,Usman Khawaja,948,Joe Root,887,TRUE,OFF_SPIN,24.978,,1,1,1,,0.112,5.516,-0.043,0.597
8973,3.20.1,1,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,22.577,,1,1,1,,-0.563,3.55,-0.192,0.619
8973,3.21.1,1,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,38.413,,2,2,2,,-0.472,8.518,-0.14,0.869
8973,3.21.2,2,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,38.042,,1,1,1,,-0.305,8.834,0.131,1.021
8973,3.22.1,1,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,24.327,,0,0,0,,-0.404,4.623,-0.209,0.727
8973,3.22.2,2,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,24.654,,3,3,3,,-0.448,2.615,-0.321,0.431
8973,3.22.4,4,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,24.045,,0,0,0,,-0.561,4.823,-0.21,0.409
8973,3.22.5,5,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.458,,0,0,0,,-0.56,3.527,-0.286,0.663
8973,3.22.6,6,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,25.049,,1,1,1,,-0.27,3.314,-0.078,0.511
8973,3.23.1,1,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,38.697,,1,1,1,,-0.644,8.094,-0.348,0.885
8973,3.23.4,4,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,38.019,,2,2,2,,-0.384,8.052,0.087,0.895
8973,3.23.5,5,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,39.175,,0,0,0,,-0.608,7.39,-0.411,0.772
8973,3.23.6,6,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,38.669,,0,0,0,,-0.631,9.156,-0.324,0.818
8973,3.24.3,3,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,24.175,,2,2,2,,-0.07,5.624,0.559,0.805
8973,3.24.4,4,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,21.937,,0,0,0,,-0.684,5.047,-0.2,0.392
8973,3.24.5,5,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,24.852,,0,0,0,,-0.651,4.674,-0.446,0.563
8973,3.24.6,6,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.301,,1,1,1,,-0.279,4.965,0.217,0.583
8973,3.25.1,1,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,37.649,,1,1,1,,-0.344,8.277,0.01,0.915
8973,3.26.1,1,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.61,,4,4,4,,-0.363,2.933,-0.283,0.461
8973,3.26.2,2,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.759,,1,1,1,,-0.158,3.132,-0.275,0.478
8973,3.26.4,4,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.785,,0,0,0,,0.05,4.991,0,0.421
8973,3.26.5,5,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.226,,1,1,1,,-0.091,3.848,0.077,0.675
8973,3.27.1,1,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,37.009,,0,0,0,,-0.297,10.088,0.407,1.286
8973,3.27.2,2,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,37.874,,0,0,0,,-0.683,6.727,-0.679,0.591
8973,3.27.3,3,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,37.962,,0,0,0,,-0.506,11.075,0.109,1.093
8973,3.27.4,4,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,38.722,,0,0,0,,-0.502,5.117,-0.395,0.583
8973,3.27.5,5,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,33.098,,0,0,0,,-0.461,9.796,-0.048,0.763
8973,3.27.6,6,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,39.463,,1,0,1,Nb,-0.801,5.978,-0.789,0.611
8973,3.27.7,6,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,38.454,,0,0,0,,-0.342,6.691,-0.011,0.597
8973,3.28.6,6,Steve Smith,271,TRUE,Travis Head,1020,Joe Root,887,TRUE,OFF_SPIN,24.062,,1,1,1,,0.348,5.047,0.448,0.47
8973,3.29.1,1,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,38.093,,0,0,0,,-0.524,6.262,-0.451,0.741
8973,3.29.2,2,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,37.82,,0,0,0,,-0.627,11.847,-0.238,1.484
8973,3.29.3,3,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,38.562,,0,0,0,,-0.356,7.396,-0.144,0.804
8973,3.29.4,4,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,39.14,,0,0,0,,-0.659,11.215,-0.426,1.358
8973,3.29.5,5,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,37.308,,0,0,0,,-0.136,6.583,0.206,0.66
8973,3.29.6,6,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,32.265,,0,0,0,,-0.593,5.404,-0.45,0.567
8973,3.31.1,1,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,37.061,,4,4,4,,-0.398,10.317,0.218,1.097
8973,3.31.2,2,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,38.751,,0,0,0,,-0.403,4.608,-0.319,0.506
8973,3.31.3,3,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,37.633,,1,1,1,,-0.603,11.213,-0.121,1.289
8973,3.32.1,1,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,22.124,,1,1,1,,-0.438,7.243,0.477,-0.001
8973,3.32.5,5,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,-1,,1,0,1,Nb,0.184,-3.779,0.075,1.564
8973,3.32.6,5,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.015,,1,1,1,,-0.453,6.238,0.048,0.983
8973,3.34.1,1,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.57,,0,0,0,,-0.531,4.643,-0.363,0.57
8973,3.34.2,2,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,24.223,,0,0,0,,-0.349,3.397,-0.061,0.47
8973,3.34.3,3,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.396,,0,0,0,,-0.41,6.238,0.133,0.724
8973,3.34.4,4,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,24.281,,1,1,1,,-0.386,4.441,0.176,0.807
8973,3.35.1,1,Steve Smith,271,TRUE,Travis Head,1020,Stuart Broad,192,TRUE,FAST_SEAM,38.753,,1,1,1,,-0.409,4.136,-0.405,0.327
8973,3.36.1,1,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,22.738,,0,0,0,,-0.559,5.313,0.014,0.48
8973,3.36.2,2,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.479,,0,0,0,,-0.384,4.335,-0.157,0.651
8973,3.36.3,3,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.826,,1,1,1,,-0.278,4.896,0.023,0.653
8973,3.37.1,1,Steve Smith,271,TRUE,Travis Head,1020,Stuart Broad,192,TRUE,FAST_SEAM,36.847,,0,0,0,,-0.418,7.179,-0.365,0.947
8973,3.37.2,2,Steve Smith,271,TRUE,Travis Head,1020,Stuart Broad,192,TRUE,FAST_SEAM,36.976,,0,0,0,,-0.437,6.016,-0.382,0.749
8973,3.37.3,3,Steve Smith,271,TRUE,Travis Head,1020,Stuart Broad,192,TRUE,FAST_SEAM,35.861,,0,0,0,,-0.373,6.622,-0.171,0.804
8973,3.37.4,4,Steve Smith,271,TRUE,Travis Head,1020,Stuart Broad,192,TRUE,FAST_SEAM,35.238,,0,0,0,,-0.228,6.468,-0.102,0.747
8973,3.37.5,5,Steve Smith,271,TRUE,Travis Head,1020,Stuart Broad,192,TRUE,FAST_SEAM,35.602,,4,4,4,,-0.331,3.124,-0.35,0.469
8973,3.37.6,6,Steve Smith,271,TRUE,Travis Head,1020,Stuart Broad,192,TRUE,FAST_SEAM,38.371,,0,0,0,,-0.468,7.597,-0.094,0.946
8973,3.38.3,3,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.724,,1,1,1,,-0.304,4.656,0.164,0.777
8973,3.38.5,5,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,24.185,,1,1,1,,-0.238,5.108,0.317,0.676
8973,3.39.1,1,Steve Smith,271,TRUE,Travis Head,1020,Stuart Broad,192,TRUE,FAST_SEAM,36.776,,1,1,1,,-0.506,4.804,-0.374,0.519
8973,3.39.3,3,Steve Smith,271,TRUE,Travis Head,1020,Stuart Broad,192,TRUE,FAST_SEAM,35.784,,0,0,0,,-0.495,6.972,-0.433,0.591
8973,3.39.4,4,Steve Smith,271,TRUE,Travis Head,1020,Stuart Broad,192,TRUE,FAST_SEAM,36.357,,0,0,0,,-0.397,7.172,-0.322,0.78
8973,3.39.5,5,Steve Smith,271,TRUE,Travis Head,1020,Stuart Broad,192,TRUE,FAST_SEAM,37.519,,0,0,0,,-0.458,6.274,-0.46,0.645
8973,3.39.6,6,Steve Smith,271,TRUE,Travis Head,1020,Stuart Broad,192,TRUE,FAST_SEAM,36.965,,0,0,0,,-0.389,5.889,-0.342,0.648
8973,3.42.1,1,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,24.256,,0,0,0,,-0.491,3.275,-0.25,0.457
8973,3.42.2,2,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.047,,2,2,2,,-0.685,6.468,-0.161,0.724
8973,3.42.3,3,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,20.843,,2,2,2,,-0.359,4.568,0.319,1.083
8973,3.42.4,4,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,25.223,,1,1,1,,-0.559,3.39,-0.341,0.619
8973,3.44.1,1,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,21.735,,0,0,0,,-0.516,4.268,-0.001,0.542
8973,3.44.2,2,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.601,,0,0,0,,-0.447,4.598,-0.093,0.76
8973,3.44.3,3,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.459,,1,1,1,,-0.524,5.048,-0.094,0.721
8973,3.44.6,6,Steve Smith,271,TRUE,Travis Head,1020,Moeen Ali,1735,TRUE,OFF_SPIN,23.979,,0,0,0,,-0.383,4.702,-0.058,0.55
8973,3.46.1,1,Steve Smith,271,TRUE,Travis Head,1020,Joe Denly,3611,TRUE,LEG_SPIN,22.392,,1,1,1,,-0.196,3.634,-0.431,0.501
8973,3.46.3,3,Steve Smith,271,TRUE,Travis Head,1020,Joe Denly,3611,TRUE,LEG_SPIN,22.315,,0,0,0,,-0.154,4.643,-0.328,0.797
8973,3.46.4,4,Steve Smith,271,TRUE,Travis Head,1020,Joe Denly,3611,TRUE,LEG_SPIN,22.921,,0,0,0,,-0.033,4.772,-0.053,0.566
8973,3.46.5,5,Steve Smith,271,TRUE,Travis Head,1020,Joe Denly,3611,TRUE,LEG_SPIN,23.822,,1,1,1,,-0.162,2.612,-0.375,0.589
8973,3.48.1,1,Steve Smith,271,TRUE,Travis Head,1020,Joe Denly,3611,TRUE,LEG_SPIN,22.143,,0,0,0,,0.512,4.067,0.073,0.541
8973,3.48.2,2,Steve Smith,271,TRUE,Travis Head,1020,Joe Denly,3611,TRUE,LEG_SPIN,21.974,,1,0,0,Lb,0.817,5.021,0.18,0.605
8973,3.49.1,1,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,36.798,,1,0,1,Nb,-0.395,7.865,-0.229,0.815
8973,3.49.2,1,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,39.243,,0,0,0,,-0.355,6.669,-0.223,0.65
8973,3.49.3,2,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,37.454,,4,4,4,,-0.757,11.374,-0.586,1.217
8973,3.49.4,3,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,38.472,,4,4,4,,-0.511,4.88,-0.432,0.513
8973,3.49.5,4,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,35.761,,0,0,0,,-0.507,13.323,0.432,2.013
8973,3.49.6,5,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,37.209,,1,1,1,,-0.071,6.823,0.337,0.706
8973,3.50.1,1,Steve Smith,271,TRUE,Travis Head,1020,Joe Denly,3611,TRUE,LEG_SPIN,23.249,,0,0,0,,0.474,4.485,-0.032,0.635
8973,3.50.2,2,Steve Smith,271,TRUE,Travis Head,1020,Joe Denly,3611,TRUE,LEG_SPIN,24.05,,1,1,1,,0.468,3.56,0.12,0.658
8973,3.50.6,6,Steve Smith,271,TRUE,Travis Head,1020,Joe Denly,3611,TRUE,LEG_SPIN,22.918,,1,1,1,,0.608,5.204,0.183,0.535
8973,3.51.1,1,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,32.04,,0,0,0,,-0.343,4.625,-0.244,0.629
8973,3.51.2,2,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,37.861,,0,0,0,,-0.388,8.288,-0.153,0.85
8973,3.51.3,3,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,31.623,,1,1,1,,-0.324,8.778,0.028,0.822
8973,3.52.1,1,Steve Smith,271,TRUE,Travis Head,1020,Joe Denly,3611,TRUE,LEG_SPIN,23.882,,4,4,4,,0.395,2.216,0.367,0.459
8973,3.52.2,2,Steve Smith,271,TRUE,Travis Head,1020,Joe Denly,3611,TRUE,LEG_SPIN,23.518,,4,4,4,,0.067,1.653,0.01,0.373
8973,3.52.3,3,Steve Smith,271,TRUE,Travis Head,1020,Joe Denly,3611,TRUE,LEG_SPIN,22.867,,0,0,0,,0.468,4.789,-0.051,0.368
8973,3.52.4,4,Steve Smith,271,TRUE,Travis Head,1020,Joe Denly,3611,TRUE,LEG_SPIN,22.569,,0,0,0,,0.531,4.261,-0.109,0.52
8973,3.52.5,5,Steve Smith,271,TRUE,Travis Head,1020,Joe Denly,3611,TRUE,LEG_SPIN,23.39,,0,0,0,,0.324,4.135,-0.173,1.121
8973,3.52.6,6,Steve Smith,271,TRUE,Travis Head,1020,Joe Denly,3611,TRUE,LEG_SPIN,23.758,,1,1,1,,0.348,2.667,0.059,0.534
8973,3.53.1,1,Steve Smith,271,TRUE,Travis Head,1020,Ben Stokes,1154,TRUE,FAST_SEAM,38.646,,1,1,1,,-0.203,7.096,0.075,0.708
8973,3.54.1,1,Steve Smith,271,TRUE,Matthew Wade,290,Joe Denly,3611,TRUE,LEG_SPIN,22.793,,0,0,0,,0.413,3.847,-0.187,0.761
8973,3.54.2,2,Steve Smith,271,TRUE,Matthew Wade,290,Joe Denly,3611,TRUE,LEG_SPIN,22.199,,0,0,0,,0.199,3.455,-0.232,0.757
8973,3.54.3,3,Steve Smith,271,TRUE,Matthew Wade,290,Joe Denly,3611,TRUE,LEG_SPIN,20.713,,0,0,0,,0.387,4.264,-0.191,0.41
8973,3.54.4,4,Steve Smith,271,TRUE,Matthew Wade,290,Joe Denly,3611,TRUE,LEG_SPIN,19.147,,0,0,0,,0.627,5.484,-0.359,0.961
8973,3.54.5,5,Steve Smith,271,TRUE,Matthew Wade,290,Joe Denly,3611,TRUE,LEG_SPIN,22.395,,0,0,0,,0.505,3.312,-0.247,0.739
8973,3.54.6,6,Steve Smith,271,TRUE,Matthew Wade,290,Joe Denly,3611,TRUE,LEG_SPIN,22.939,,1,1,1,,0.486,2.976,0.075,0.629
8973,3.55.1,1,Steve Smith,271,TRUE,Matthew Wade,290,Ben Stokes,1154,TRUE,FAST_SEAM,33.242,,0,0,0,,-0.597,6.175,-0.515,0.545
8973,3.55.2,2,Steve Smith,271,TRUE,Matthew Wade,290,Ben Stokes,1154,TRUE,FAST_SEAM,35.403,,4,4,4,,-0.563,5.388,-0.438,0.658
8973,3.55.3,3,Steve Smith,271,TRUE,Matthew Wade,290,Ben Stokes,1154,TRUE,FAST_SEAM,38.915,,0,0,0,,-0.147,3.469,-0.026,0.407
8973,3.55.4,4,Steve Smith,271,TRUE,Matthew Wade,290,Ben Stokes,1154,TRUE,FAST_SEAM,36.978,,0,0,0,,-0.396,12.352,0.084,1.578
8973,3.55.5,5,Steve Smith,271,TRUE,Matthew Wade,290,Ben Stokes,1154,TRUE,FAST_SEAM,37.39,,0,0,0,,-0.506,11.859,-0.081,1.54
8973,3.55.6,6,Steve Smith,271,TRUE,Matthew Wade,290,Ben Stokes,1154,TRUE,FAST_SEAM,37.414,,1,1,1,,-0.616,11.885,-0.226,1.13
8973,3.56.1,1,Steve Smith,271,TRUE,Matthew Wade,290,Joe Denly,3611,TRUE,LEG_SPIN,23.868,,1,1,1,,0.226,2.312,0.094,0.58
8973,3.57.1,1,Steve Smith,271,TRUE,Matthew Wade,290,Ben Stokes,1154,TRUE,FAST_SEAM,33.892,,0,0,0,,-0.691,4.517,-0.672,0.519
8973,3.57.2,2,Steve Smith,271,TRUE,Matthew Wade,290,Ben Stokes,1154,TRUE,FAST_SEAM,33.388,,0,0,0,,-0.836,5.199,-0.875,0.583
8973,3.57.3,3,Steve Smith,271,TRUE,Matthew Wade,290,Ben Stokes,1154,TRUE,FAST_SEAM,33.098,,0,0,0,,-0.258,6.584,-0.106,0.742
8973,3.57.4,4,Steve Smith,271,TRUE,Matthew Wade,290,Ben Stokes,1154,TRUE,FAST_SEAM,38.89,,0,0,0,,-0.503,13.025,0.097,1.48
8973,3.57.5,5,Steve Smith,271,TRUE,Matthew Wade,290,Ben Stokes,1154,TRUE,FAST_SEAM,37.153,,1,0,1,Nb,-0.578,6.018,-0.583,0.743
8973,3.57.6,5,Steve Smith,271,TRUE,Matthew Wade,290,Ben Stokes,1154,TRUE,FAST_SEAM,38.962,,2,2,2,,-0.218,8.524,0.242,0.976
8973,3.57.7,6,Steve Smith,271,TRUE,Matthew Wade,290,Ben Stokes,1154,TRUE,FAST_SEAM,33.936,,0,0,0,,-0.365,4.738,-0.244,0.539
8973,3.60.1,1,Steve Smith,271,TRUE,Matthew Wade,290,Moeen Ali,1735,TRUE,OFF_SPIN,21.91,,0,0,0,,-0.508,5.548,0.107,0.777
8973,3.60.2,2,Steve Smith,271,TRUE,Matthew Wade,290,Moeen Ali,1735,TRUE,OFF_SPIN,23.304,,0,0,0,,-0.569,4.374,-0.007,0.861
8973,3.60.3,3,Steve Smith,271,TRUE,Matthew Wade,290,Moeen Ali,1735,TRUE,OFF_SPIN,23.098,,0,0,0,,-0.539,3.377,-0.39,0.294
8973,3.60.4,4,Steve Smith,271,TRUE,Matthew Wade,290,Moeen Ali,1735,TRUE,OFF_SPIN,23.842,,0,0,0,,-0.741,3.101,-0.453,0.467
8973,3.60.5,5,Steve Smith,271,TRUE,Matthew Wade,290,Moeen Ali,1735,TRUE,OFF_SPIN,23.629,,0,0,0,,-0.425,4.459,-0.151,0.593
8973,3.60.6,6,Steve Smith,271,TRUE,Matthew Wade,290,Moeen Ali,1735,TRUE,OFF_SPIN,24.139,,1,1,1,,-0.505,2.907,-0.284,0.577
8973,3.61.1,1,Steve Smith,271,TRUE,Matthew Wade,290,Chris Woakes,967,TRUE,FAST_SEAM,35.363,,1,1,1,,-0.187,7.654,0.162,0.777
8973,3.62.1,1,Steve Smith,271,TRUE,Matthew Wade,290,Stuart Broad,192,TRUE,FAST_SEAM,36.254,,0,0,0,,-1.059,4.957,-1.115,0.43
8973,3.62.2,2,Steve Smith,271,TRUE,Matthew Wade,290,Stuart Broad,192,TRUE,FAST_SEAM,34.947,,4,4,4,,-0.633,2.639,-0.571,0.352
8973,3.62.3,3,Steve Smith,271,TRUE,Matthew Wade,290,Stuart Broad,192,TRUE,FAST_SEAM,36.914,,0,0,0,,-0.938,5,-1.076,0.499
8973,3.62.4,4,Steve Smith,271,TRUE,Matthew Wade,290,Stuart Broad,192,TRUE,FAST_SEAM,36.794,,0,0,0,,-0.971,2.607,-0.997,0.348
8973,3.62.5,5,Steve Smith,271,TRUE,Matthew Wade,290,Stuart Broad,192,TRUE,FAST_SEAM,34.786,,1,1,1,,-0.787,2.987,-0.766,0.377
8973,3.64.1,1,Steve Smith,271,TRUE,Matthew Wade,290,Stuart Broad,192,TRUE,FAST_SEAM,35.705,,0,0,0,,-0.733,4.439,-0.75,0.447
8973,3.64.2,2,Steve Smith,271,TRUE,Matthew Wade,290,Stuart Broad,192,TRUE,FAST_SEAM,35.194,,0,0,0,,-0.538,2.389,-0.457,0.201
8973,3.64.3,3,Steve Smith,271,TRUE,Matthew Wade,290,Stuart Broad,192,TRUE,FAST_SEAM,34.764,,0,0,0,,-0.858,6.554,-1.016,0.737
8973,3.64.4,4,Steve Smith,271,TRUE,Matthew Wade,290,Stuart Broad,192,TRUE,FAST_SEAM,35.515,,0,0,0,,-0.851,5.413,-0.983,0.633
8973,3.64.5,5,Steve Smith,271,TRUE,Matthew Wade,290,Stuart Broad,192,TRUE,FAST_SEAM,35.215,,0,0,0,,-0.593,2.049,-0.621,0.234
8973,3.64.6,6,Steve Smith,271,TRUE,Matthew Wade,290,Stuart Broad,192,TRUE,FAST_SEAM,34.089,,0,0,0,,-0.77,6.205,-1.037,0.593
8973,3.66.3,3,Steve Smith,271,TRUE,Matthew Wade,290,Stuart Broad,192,TRUE,FAST_SEAM,35.451,,4,4,4,,-0.291,3.494,-0.207,0.386
8973,3.66.4,4,Steve Smith,271,TRUE,Matthew Wade,290,Stuart Broad,192,TRUE,FAST_SEAM,35.67,,0,0,0,,-0.656,4.549,-0.639,0.573
8973,3.66.5,5,Steve Smith,271,TRUE,Matthew Wade,290,Stuart Broad,192,TRUE,FAST_SEAM,36.066,,0,0,0,,-0.759,6.378,-0.779,0.708
8973,3.66.6,6,Steve Smith,271,TRUE,Matthew Wade,290,Stuart Broad,192,TRUE,FAST_SEAM,36.712,,0,0,0,,-0.731,6.382,-0.755,0.699
8973,3.67.3,3,Steve Smith,271,TRUE,Matthew Wade,290,Chris Woakes,967,TRUE,FAST_SEAM,36.512,,0,0,0,,-0.313,6.415,-0.025,0.667
8973,3.67.4,4,Steve Smith,271,TRUE,Matthew Wade,290,Chris Woakes,967,TRUE,FAST_SEAM,30.76,,0,0,0,,-0.331,6.308,-0.327,0.739
8973,3.67.5,5,Steve Smith,271,TRUE,Matthew Wade,290,Chris Woakes,967,TRUE,FAST_SEAM,36.653,,1,1,1,,-0.163,8.167,0.073,0.79
8973,3.68.1,1,Steve Smith,271,TRUE,Matthew Wade,290,Joe Denly,3611,TRUE,LEG_SPIN,21.412,,1,1,1,,-0.051,6.864,-0.11,0.835
8973,3.69.1,1,Steve Smith,271,TRUE,Matthew Wade,290,Chris Woakes,967,TRUE,FAST_SEAM,36.575,,1,1,1,,-0.085,5.15,0.24,0.622
8973,3.70.1,1,Steve Smith,271,TRUE,Matthew Wade,290,Joe Denly,3611,TRUE,LEG_SPIN,23.36,,1,1,1,,0.594,3.67,0.267,0.617
8973,3.70.3,3,Steve Smith,271,TRUE,Matthew Wade,290,Joe Denly,3611,TRUE,LEG_SPIN,23.348,,0,0,0,,0.356,3.29,-0.001,0.593
8973,3.70.4,4,Steve Smith,271,TRUE,Matthew Wade,290,Joe Denly,3611,TRUE,LEG_SPIN,23.221,,1,1,1,,0.553,2.147,0.519,0.567
8973,3.71.1,1,Steve Smith,271,TRUE,Matthew Wade,290,Moeen Ali,1735,TRUE,OFF_SPIN,20.393,,1,1,1,,-0.605,5.708,0.157,0.463
8973,3.71.3,3,Steve Smith,271,TRUE,Matthew Wade,290,Moeen Ali,1735,TRUE,OFF_SPIN,23.721,,0,0,0,,-0.58,4.732,-0.079,0.468
8973,3.71.4,4,Steve Smith,271,TRUE,Matthew Wade,290,Moeen Ali,1735,TRUE,OFF_SPIN,23.883,,0,0,0,,-0.654,4.234,-0.365,0.579
8973,3.71.5,5,Steve Smith,271,TRUE,Matthew Wade,290,Moeen Ali,1735,TRUE,OFF_SPIN,21.28,,1,1,1,,-0.578,7.117,0.145,1.041
8973,3.72.5,5,Steve Smith,271,TRUE,Matthew Wade,290,Joe Denly,3611,TRUE,LEG_SPIN,21.712,,0,0,0,,0.416,4.797,-0.135,0.523
8973,3.72.6,6,Steve Smith,271,TRUE,Matthew Wade,290,Joe Denly,3611,TRUE,LEG_SPIN,22.871,,0,0,0,,0.653,3.026,0.436,0.561
